datetime_beginning_utc,datetime_beginning_ept,pnode_id,pnode_name,voltage,equipment,type,zone,system_energy_price_da,total_lmp_da,congestion_price_da,marginal_loss_price_da,row_is_current,version_nbr
6/23/2018 6:00:00 PM,6/23/2018 2:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,31.85,22.920000,-8.920000,-0.010000,True,1
6/23/2018 7:00:00 PM,6/23/2018 3:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,32.31,24.560000,-7.640000,-0.110000,True,1
6/23/2018 8:00:00 PM,6/23/2018 4:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,34.40,23.640000,-10.710000,-0.050000,True,1
6/23/2018 9:00:00 PM,6/23/2018 5:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,34.55,25.530000,-8.980000,-0.040000,True,1
6/23/2018 10:00:00 PM,6/23/2018 6:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,31.96,24.740000,-7.200000,-0.020000,True,1
6/23/2018 11:00:00 PM,6/23/2018 7:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,31.22,23.790000,-7.480000,0.050000,True,1
6/24/2018 12:00:00 AM,6/23/2018 8:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,28.75,24.180000,-4.680000,0.110000,True,1
6/24/2018 1:00:00 AM,6/23/2018 9:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,26.94,24.020000,-2.810000,-0.110000,True,1
6/24/2018 2:00:00 AM,6/23/2018 10:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,23.16,22.140000,-0.940000,-0.080000,True,1
6/24/2018 3:00:00 AM,6/23/2018 11:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,21.97,21.320000,-0.330000,-0.320000,True,1
6/24/2018 4:00:00 AM,6/24/2018 12:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,19.41,19.220000,0.000000,-0.190000,True,1
6/24/2018 5:00:00 AM,6/24/2018 1:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,18.93,18.680000,0.000000,-0.250000,True,1
6/24/2018 6:00:00 AM,6/24/2018 2:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,18.58,18.170000,-0.040000,-0.370000,True,1
6/24/2018 7:00:00 AM,6/24/2018 3:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,17.97,17.420000,-0.160000,-0.390000,True,1
6/24/2018 8:00:00 AM,6/24/2018 4:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,16.91,16.240000,-0.310000,-0.360000,True,1
6/24/2018 9:00:00 AM,6/24/2018 5:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,16.67,15.840000,-0.470000,-0.360000,True,1
6/24/2018 10:00:00 AM,6/24/2018 6:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,16.84,15.760000,-0.710000,-0.370000,True,1
6/24/2018 11:00:00 AM,6/24/2018 7:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,18.50,17.620000,-0.510000,-0.370000,True,1
6/24/2018 12:00:00 PM,6/24/2018 8:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,19.24,18.570000,-0.490000,-0.180000,True,1
6/24/2018 1:00:00 PM,6/24/2018 9:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,21.98,20.800000,-1.070000,-0.110000,True,1
6/24/2018 2:00:00 PM,6/24/2018 10:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,24.61,22.090000,-2.370000,-0.150000,True,1
6/24/2018 3:00:00 PM,6/24/2018 11:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,27.91,24.280000,-3.520000,-0.110000,True,1
6/24/2018 4:00:00 PM,6/24/2018 12:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,30.76,25.720000,-5.030000,-0.010000,True,1
6/24/2018 5:00:00 PM,6/24/2018 1:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,34.15,27.330000,-6.680000,-0.140000,True,1
6/24/2018 6:00:00 PM,6/24/2018 2:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,36.57,27.120000,-9.440000,-0.010000,True,1
6/24/2018 7:00:00 PM,6/24/2018 3:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,38.24,27.000000,-11.250000,0.010000,True,1
6/24/2018 8:00:00 PM,6/24/2018 4:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,43.82,36.030000,-7.840000,0.050000,True,1
6/24/2018 9:00:00 PM,6/24/2018 5:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,46.32,38.900000,-7.410000,-0.010000,True,1
6/24/2018 10:00:00 PM,6/24/2018 6:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,40.38,35.860000,-4.530000,0.010000,True,1
6/24/2018 11:00:00 PM,6/24/2018 7:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,34.93,30.560000,-4.490000,0.120000,True,1
6/25/2018 12:00:00 AM,6/24/2018 8:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,33.40,29.750000,-3.620000,-0.030000,True,1
6/25/2018 1:00:00 AM,6/24/2018 9:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,32.73,30.880000,-1.630000,-0.220000,True,1
6/25/2018 2:00:00 AM,6/24/2018 10:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,24.75,23.940000,-0.530000,-0.280000,True,1
6/25/2018 3:00:00 AM,6/24/2018 11:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,22.97,22.670000,-0.030000,-0.270000,True,1
6/25/2018 4:00:00 AM,6/25/2018 12:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,20.72,20.580000,0.000000,-0.140000,True,1
6/25/2018 5:00:00 AM,6/25/2018 1:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,19.71,19.500000,0.000000,-0.210000,True,1
6/25/2018 6:00:00 AM,6/25/2018 2:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,19.03,18.780000,0.000000,-0.250000,True,1
6/25/2018 7:00:00 AM,6/25/2018 3:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,18.66,18.380000,0.000000,-0.280000,True,1
6/25/2018 8:00:00 AM,6/25/2018 4:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,18.60,18.360000,0.000000,-0.240000,True,1
6/25/2018 9:00:00 AM,6/25/2018 5:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,19.26,18.900000,-0.060000,-0.300000,True,1
6/25/2018 10:00:00 AM,6/25/2018 6:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,21.48,21.190000,0.000000,-0.290000,True,1
6/25/2018 11:00:00 AM,6/25/2018 7:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,22.01,21.790000,0.000000,-0.220000,True,1
6/25/2018 12:00:00 PM,6/25/2018 8:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,23.44,23.160000,-0.110000,-0.170000,True,1
6/25/2018 1:00:00 PM,6/25/2018 9:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,25.04,24.390000,-0.670000,0.020000,True,1
6/25/2018 2:00:00 PM,6/25/2018 10:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,27.58,26.480000,-1.620000,0.520000,True,1
6/25/2018 3:00:00 PM,6/25/2018 11:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,30.69,28.110000,-2.530000,-0.050000,True,1
6/25/2018 4:00:00 PM,6/25/2018 12:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,32.62,29.020000,-4.060000,0.460000,True,1
6/25/2018 5:00:00 PM,6/25/2018 1:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,34.83,29.870000,-5.350000,0.390000,True,1
6/25/2018 6:00:00 PM,6/25/2018 2:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,37.49,32.040000,-5.770000,0.320000,True,1
6/25/2018 7:00:00 PM,6/25/2018 3:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,41.01,34.120000,-7.200000,0.310000,True,1
6/25/2018 8:00:00 PM,6/25/2018 4:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,45.69,40.030000,-6.160000,0.500000,True,1
6/25/2018 9:00:00 PM,6/25/2018 5:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,46.00,38.860000,-7.470000,0.330000,True,1
6/25/2018 10:00:00 PM,6/25/2018 6:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,36.74,30.260000,-6.890000,0.410000,True,1
6/25/2018 11:00:00 PM,6/25/2018 7:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,31.82,26.830000,-5.130000,0.140000,True,1
6/26/2018 12:00:00 AM,6/25/2018 8:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,29.98,26.580000,-3.720000,0.320000,True,1
6/26/2018 1:00:00 AM,6/25/2018 9:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,27.09,25.100000,-2.120000,0.130000,True,1
6/26/2018 2:00:00 AM,6/25/2018 10:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,23.35,22.220000,-1.180000,0.050000,True,1
6/26/2018 3:00:00 AM,6/25/2018 11:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,21.26,19.950000,-1.350000,0.040000,True,1
6/26/2018 4:00:00 AM,6/26/2018 12:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,19.42,19.130000,-0.110000,-0.180000,True,1
6/26/2018 5:00:00 AM,6/26/2018 1:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,18.65,18.160000,-0.200000,-0.290000,True,1
6/26/2018 6:00:00 AM,6/26/2018 2:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,17.48,16.780000,-0.320000,-0.380000,True,1
6/26/2018 7:00:00 AM,6/26/2018 3:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,16.88,16.140000,-0.360000,-0.380000,True,1
6/26/2018 8:00:00 AM,6/26/2018 4:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,17.29,16.550000,-0.330000,-0.410000,True,1
6/26/2018 9:00:00 AM,6/26/2018 5:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,18.47,17.690000,-0.290000,-0.490000,True,1
6/26/2018 10:00:00 AM,6/26/2018 6:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,19.99,18.950000,-0.690000,-0.350000,True,1
6/26/2018 11:00:00 AM,6/26/2018 7:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,21.05,19.910000,-0.980000,-0.160000,True,1
6/26/2018 12:00:00 PM,6/26/2018 8:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,21.83,20.890000,-0.810000,-0.130000,True,1
6/26/2018 1:00:00 PM,6/26/2018 9:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,23.16,22.240000,-0.840000,-0.080000,True,1
6/26/2018 2:00:00 PM,6/26/2018 10:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,26.43,24.770000,-1.570000,-0.090000,True,1
6/26/2018 3:00:00 PM,6/26/2018 11:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,28.04,23.730000,-4.300000,-0.010000,True,1
6/26/2018 4:00:00 PM,6/26/2018 12:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,31.30,24.590000,-6.960000,0.250000,True,1
6/26/2018 5:00:00 PM,6/26/2018 1:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,33.71,23.650000,-10.320000,0.260000,True,1
6/26/2018 6:00:00 PM,6/26/2018 2:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,36.32,26.740000,-9.620000,0.040000,True,1
6/26/2018 7:00:00 PM,6/26/2018 3:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,40.34,28.930000,-11.380000,-0.030000,True,1
6/26/2018 8:00:00 PM,6/26/2018 4:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,41.92,31.260000,-10.890000,0.230000,True,1
6/26/2018 9:00:00 PM,6/26/2018 5:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,41.37,30.490000,-11.010000,0.130000,True,1
6/26/2018 10:00:00 PM,6/26/2018 6:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,36.85,28.550000,-8.500000,0.200000,True,1
6/26/2018 11:00:00 PM,6/26/2018 7:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,33.16,27.560000,-5.790000,0.190000,True,1
6/27/2018 12:00:00 AM,6/26/2018 8:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,31.84,27.410000,-4.510000,0.080000,True,1
6/27/2018 1:00:00 AM,6/26/2018 9:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,28.40,24.670000,-3.480000,-0.250000,True,1
6/27/2018 2:00:00 AM,6/26/2018 10:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,23.45,20.960000,-2.340000,-0.150000,True,1
6/27/2018 3:00:00 AM,6/26/2018 11:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,22.34,21.840000,-0.400000,-0.100000,True,1
6/27/2018 4:00:00 AM,6/27/2018 12:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,20.50,20.240000,0.000000,-0.260000,True,1
6/27/2018 5:00:00 AM,6/27/2018 1:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,19.28,18.810000,-0.020000,-0.450000,True,1
6/27/2018 6:00:00 AM,6/27/2018 2:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,18.70,18.020000,-0.230000,-0.450000,True,1
6/27/2018 7:00:00 AM,6/27/2018 3:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,18.26,17.600000,-0.240000,-0.420000,True,1
6/27/2018 8:00:00 AM,6/27/2018 4:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,18.32,17.630000,-0.260000,-0.430000,True,1
6/27/2018 9:00:00 AM,6/27/2018 5:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,19.27,18.830000,-0.040000,-0.400000,True,1
6/27/2018 10:00:00 AM,6/27/2018 6:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,21.92,21.170000,0.000000,-0.750000,True,1
6/27/2018 11:00:00 AM,6/27/2018 7:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,23.04,22.470000,-0.070000,-0.500000,True,1
6/27/2018 12:00:00 PM,6/27/2018 8:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,23.18,22.650000,0.000000,-0.530000,True,1
6/27/2018 1:00:00 PM,6/27/2018 9:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,25.07,24.050000,-0.490000,-0.530000,True,1
6/27/2018 2:00:00 PM,6/27/2018 10:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,27.20,25.020000,-2.110000,-0.070000,True,1
6/27/2018 3:00:00 PM,6/27/2018 11:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,28.86,25.920000,-2.840000,-0.100000,True,1
6/27/2018 4:00:00 PM,6/27/2018 12:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,32.32,27.960000,-4.470000,0.110000,True,1
6/27/2018 5:00:00 PM,6/27/2018 1:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,38.25,33.210000,-5.160000,0.120000,True,1
6/27/2018 6:00:00 PM,6/27/2018 2:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,37.94,30.510000,-7.540000,0.110000,True,1
6/27/2018 7:00:00 PM,6/27/2018 3:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,39.13,30.970000,-8.260000,0.100000,True,1
6/27/2018 8:00:00 PM,6/27/2018 4:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,39.27,30.030000,-9.360000,0.120000,True,1
6/27/2018 9:00:00 PM,6/27/2018 5:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,40.17,33.090000,-7.150000,0.070000,True,1
6/27/2018 10:00:00 PM,6/27/2018 6:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,37.55,30.080000,-7.460000,-0.010000,True,1
6/27/2018 11:00:00 PM,6/27/2018 7:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,35.91,27.620000,-8.270000,-0.020000,True,1
6/28/2018 12:00:00 AM,6/27/2018 8:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,35.32,31.020000,-4.260000,-0.040000,True,1
6/28/2018 1:00:00 AM,6/27/2018 9:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,33.64,29.220000,-4.220000,-0.200000,True,1
6/28/2018 2:00:00 AM,6/27/2018 10:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,25.96,22.830000,-2.660000,-0.470000,True,1
6/28/2018 3:00:00 AM,6/27/2018 11:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,24.17,23.420000,-0.160000,-0.590000,True,1
6/28/2018 4:00:00 AM,6/28/2018 12:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,21.35,21.490000,0.000000,0.140000,True,1
6/28/2018 5:00:00 AM,6/28/2018 1:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,20.04,19.870000,0.000000,-0.170000,True,1
6/28/2018 6:00:00 AM,6/28/2018 2:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,19.21,18.870000,0.000000,-0.340000,True,1
6/28/2018 7:00:00 AM,6/28/2018 3:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,18.84,18.440000,0.000000,-0.400000,True,1
6/28/2018 8:00:00 AM,6/28/2018 4:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,18.88,18.430000,0.000000,-0.450000,True,1
6/28/2018 9:00:00 AM,6/28/2018 5:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,19.61,19.280000,0.000000,-0.330000,True,1
6/28/2018 10:00:00 AM,6/28/2018 6:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,21.50,21.480000,0.000000,-0.020000,True,1
6/28/2018 11:00:00 AM,6/28/2018 7:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,23.83,23.740000,0.000000,-0.090000,True,1
6/28/2018 12:00:00 PM,6/28/2018 8:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,26.72,26.330000,-0.330000,-0.060000,True,1
6/28/2018 1:00:00 PM,6/28/2018 9:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,29.71,28.270000,-1.330000,-0.110000,True,1
6/28/2018 2:00:00 PM,6/28/2018 10:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,36.38,33.270000,-3.060000,-0.050000,True,1
6/28/2018 3:00:00 PM,6/28/2018 11:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,38.70,35.580000,-3.240000,0.120000,True,1
6/28/2018 4:00:00 PM,6/28/2018 12:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,42.72,37.910000,-5.010000,0.200000,True,1
6/28/2018 5:00:00 PM,6/28/2018 1:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,44.47,39.620000,-5.020000,0.170000,True,1
6/28/2018 6:00:00 PM,6/28/2018 2:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,46.75,41.450000,-5.320000,0.020000,True,1
6/28/2018 7:00:00 PM,6/28/2018 3:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,54.43,49.650000,-4.810000,0.030000,True,1
6/28/2018 8:00:00 PM,6/28/2018 4:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,56.92,51.140000,-5.770000,-0.010000,True,1
6/28/2018 9:00:00 PM,6/28/2018 5:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,53.48,47.540000,-5.970000,0.030000,True,1
6/28/2018 10:00:00 PM,6/28/2018 6:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,45.92,43.150000,-2.680000,-0.090000,True,1
6/28/2018 11:00:00 PM,6/28/2018 7:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,42.58,40.520000,-1.920000,-0.140000,True,1
6/29/2018 12:00:00 AM,6/28/2018 8:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,39.97,37.640000,-2.220000,-0.110000,True,1
6/29/2018 1:00:00 AM,6/28/2018 9:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,37.09,35.810000,-1.210000,-0.070000,True,1
6/29/2018 2:00:00 AM,6/28/2018 10:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,32.01,30.190000,-1.670000,-0.150000,True,1
6/29/2018 3:00:00 AM,6/28/2018 11:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,27.42,27.170000,0.000000,-0.250000,True,1
6/29/2018 4:00:00 AM,6/29/2018 12:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,23.62,23.680000,0.000000,0.060000,True,1
6/29/2018 5:00:00 AM,6/29/2018 1:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,20.27,20.170000,0.000000,-0.100000,True,1
6/29/2018 6:00:00 AM,6/29/2018 2:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,19.31,19.190000,0.000000,-0.120000,True,1
6/29/2018 7:00:00 AM,6/29/2018 3:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,18.98,18.870000,0.000000,-0.110000,True,1
6/29/2018 8:00:00 AM,6/29/2018 4:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,18.92,18.840000,0.000000,-0.080000,True,1
6/29/2018 9:00:00 AM,6/29/2018 5:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,19.64,19.580000,0.000000,-0.060000,True,1
6/29/2018 10:00:00 AM,6/29/2018 6:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,21.47,21.430000,-0.150000,0.110000,True,1
6/29/2018 11:00:00 AM,6/29/2018 7:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,24.21,24.380000,0.010000,0.160000,True,1
6/29/2018 12:00:00 PM,6/29/2018 8:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,27.00,27.020000,0.110000,-0.090000,True,1
6/29/2018 1:00:00 PM,6/29/2018 9:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,32.41,31.990000,-0.600000,0.180000,True,1
6/29/2018 2:00:00 PM,6/29/2018 10:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,38.95,37.820000,-1.310000,0.180000,True,1
6/29/2018 3:00:00 PM,6/29/2018 11:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,43.35,41.870000,-1.550000,0.070000,True,1
6/29/2018 4:00:00 PM,6/29/2018 12:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,48.12,45.320000,-2.810000,0.010000,True,1
6/29/2018 5:00:00 PM,6/29/2018 1:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,47.79,46.270000,-1.720000,0.200000,True,1
6/29/2018 6:00:00 PM,6/29/2018 2:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,58.74,55.160000,-4.230000,0.650000,True,1
6/29/2018 7:00:00 PM,6/29/2018 3:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,69.28,66.180000,-3.640000,0.540000,True,1
6/29/2018 8:00:00 PM,6/29/2018 4:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,78.01,77.220000,-1.710000,0.920000,True,1
6/29/2018 9:00:00 PM,6/29/2018 5:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,72.72,72.010000,-1.510000,0.800000,True,1
6/29/2018 10:00:00 PM,6/29/2018 6:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,51.67,50.450000,-0.910000,-0.310000,True,1
6/29/2018 11:00:00 PM,6/29/2018 7:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,45.65,45.180000,-0.260000,-0.210000,True,1
6/30/2018 12:00:00 AM,6/29/2018 8:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,43.19,43.310000,0.300000,-0.180000,True,1
6/30/2018 1:00:00 AM,6/29/2018 9:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,39.05,39.670000,0.870000,-0.250000,True,1
6/30/2018 2:00:00 AM,6/29/2018 10:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,33.05,32.940000,0.010000,-0.120000,True,1
6/30/2018 3:00:00 AM,6/29/2018 11:00:00 PM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,28.02,27.820000,0.000000,-0.200000,True,1
6/30/2018 4:00:00 AM,6/30/2018 12:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,23.98,24.050000,0.000000,0.070000,True,1
6/30/2018 5:00:00 AM,6/30/2018 1:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,22.01,22.250000,0.000000,0.240000,True,1
6/30/2018 6:00:00 AM,6/30/2018 2:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,20.26,20.450000,0.000000,0.190000,True,1
6/30/2018 7:00:00 AM,6/30/2018 3:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,19.33,19.430000,0.000000,0.100000,True,1
6/30/2018 8:00:00 AM,6/30/2018 4:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,18.57,18.640000,0.000000,0.070000,True,1
6/30/2018 9:00:00 AM,6/30/2018 5:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,18.46,18.560000,0.000000,0.100000,True,1
6/30/2018 10:00:00 AM,6/30/2018 6:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,19.18,19.220000,0.000000,0.040000,True,1
6/30/2018 11:00:00 AM,6/30/2018 7:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,20.42,20.760000,0.000000,0.340000,True,1
6/30/2018 12:00:00 PM,6/30/2018 8:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,23.56,23.790000,0.000000,0.230000,True,1
6/30/2018 1:00:00 PM,6/30/2018 9:00:00 AM,48592,ALDENE,230 KV,T-10,LOAD,PSEG,27.38,27.540000,0.000000,0.160000,True,1
